# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2023-05-18 18:26:12 -04:00	(nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08211520 Oso Ck at Corpus Christi, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
#
# Data provided for site 08211520
#    TS_ID       Parameter Description
#    142059      00060     Discharge, cubic feet per second
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	tz_cd	142059_00060	142059_00060_cd
USGS	08211520	2022-05-19 17:30	CDT	0.76	A
USGS	08211520	2022-05-19 17:45	CDT	0.76	A
USGS	08211520	2022-05-19 18:00	CDT	0.80	A
USGS	08211520	2022-05-19 18:15	CDT	0.76	A
USGS	08211520	2022-05-19 18:30	CDT	0.76	A
USGS	08211520	2022-05-19 18:45	CDT	0.76	A
USGS	08211520	2022-05-19 19:00	CDT	0.84	A
USGS	08211520	2022-05-19 19:15	CDT	0.80	A
USGS	08211520	2022-05-19 19:30	CDT	0.72	A
USGS	08211520	2022-05-19 19:45	CDT	0.72	A
USGS	08211520	2022-05-19 20:00	CDT	0.76	A
USGS	08211520	2022-05-19 20:15	CDT	0.72	A
USGS	08211520	2022-05-19 20:30	CDT	0.80	A
USGS	08211520	2022-05-19 20:45	CDT	0.80	A
USGS	08211520	2022-05-19 21:00	CDT	0.76	A
USGS	08211520	2022-05-19 21:15	CDT	0.80	A
USGS	08211520	2022-05-19 21:30	CDT	0.80	A
USGS	08211520	2022-05-19 21:45	CDT	0.69	A
USGS	08211520	2022-05-19 22:15	CDT	0.72	A
USGS	08211520	2022-05-19 22:30	CDT	0.80	A
USGS	08211520	2022-05-19 22:45	CDT	0.72	A
USGS	08211520	2022-05-19 23:15	CDT	0.72	A
USGS	08211520	2022-05-19 23:30	CDT	0.72	A
USGS	08211520	2022-05-19 23:45	CDT	0.80	A
USGS	08211520	2022-05-20 00:00	CDT	0.80	A
USGS	08211520	2022-05-20 00:15	CDT	0.76	A
USGS	08211520	2022-05-20 00:30	CDT	0.76	A
USGS	08211520	2022-05-20 00:45	CDT	0.76	A
USGS	08211520	2022-05-20 01:00	CDT	0.76	A
USGS	08211520	2022-05-20 01:15	CDT	0.76	A
USGS	08211520	2022-05-20 01:30	CDT	0.76	A
USGS	08211520	2022-05-20 01:45	CDT	0.69	A
USGS	08211520	2022-05-20 02:00	CDT	0.80	A
USGS	08211520	2022-05-20 02:15	CDT	0.73	A
USGS	08211520	2022-05-20 02:30	CDT	0.80	A
USGS	08211520	2022-05-20 02:45	CDT	0.76	A
USGS	08211520	2022-05-20 03:00	CDT	0.80	A
USGS	08211520	2022-05-20 03:15	CDT	0.76	A
USGS	08211520	2022-05-20 03:30	CDT	0.80	A
USGS	08211520	2022-05-20 03:45	CDT	0.84	A
USGS	08211520	2022-05-20 04:00	CDT	0.73	A
USGS	08211520	2022-05-20 04:15	CDT	0.80	A
USGS	08211520	2022-05-20 04:30	CDT	0.73	A
USGS	08211520	2022-05-20 04:45	CDT	0.84	A
USGS	08211520	2022-05-20 05:00	CDT	0.73	A
USGS	08211520	2022-05-20 05:15	CDT	0.84	A
USGS	08211520	2022-05-20 05:30	CDT	0.76	A
USGS	08211520	2022-05-20 05:45	CDT	0.73	A
USGS	08211520	2022-05-20 06:00	CDT	0.76	A
USGS	08211520	2022-05-20 06:15	CDT	0.76	A
USGS	08211520	2022-05-20 06:30	CDT	0.73	A
USGS	08211520	2022-05-20 06:45	CDT	0.76	A
USGS	08211520	2022-05-20 07:00	CDT	0.80	A
USGS	08211520	2022-05-20 07:15	CDT	0.76	A
USGS	08211520	2022-05-20 07:30	CDT	0.73	A
USGS	08211520	2022-05-20 07:45	CDT	0.80	A
USGS	08211520	2022-05-20 08:00	CDT	0.76	A
USGS	08211520	2022-05-20 08:15	CDT	0.80	A
USGS	08211520	2022-05-20 08:30	CDT	0.76	A
USGS	08211520	2022-05-20 08:45	CDT	0.80	A
USGS	08211520	2022-05-20 09:00	CDT	0.73	A
USGS	08211520	2022-05-20 09:15	CDT	0.69	A
USGS	08211520	2022-05-20 09:30	CDT	0.80	A
USGS	08211520	2022-05-20 09:45	CDT	0.80	A
USGS	08211520	2022-05-20 10:00	CDT	0.84	A
USGS	08211520	2022-05-20 10:15	CDT	0.80	A
USGS	08211520	2022-05-20 10:30	CDT	0.76	A
USGS	08211520	2022-05-20 10:45	CDT	0.80	A
USGS	08211520	2022-05-20 11:00	CDT	0.73	A
USGS	08211520	2022-05-20 11:15	CDT	0.76	A
USGS	08211520	2022-05-20 11:30	CDT	0.76	A
USGS	08211520	2022-05-20 11:45	CDT	0.80	A
USGS	08211520	2022-05-20 12:00	CDT	0.76	A
USGS	08211520	2022-05-20 12:15	CDT	0.84	A
USGS	08211520	2022-05-20 12:30	CDT	0.76	A
USGS	08211520	2022-05-20 12:45	CDT	0.76	A
USGS	08211520	2022-05-20 13:00	CDT	0.76	A
USGS	08211520	2022-05-20 13:15	CDT	0.76	A
USGS	08211520	2022-05-20 13:30	CDT	0.80	A
USGS	08211520	2022-05-20 13:45	CDT	0.80	A
USGS	08211520	2022-05-20 14:00	CDT	0.80	A
USGS	08211520	2022-05-20 14:15	CDT	0.73	A
USGS	08211520	2022-05-20 14:30	CDT	0.88	A
USGS	08211520	2022-05-20 14:45	CDT	0.80	A
USGS	08211520	2022-05-20 15:00	CDT	0.84	A
USGS	08211520	2022-05-20 15:15	CDT	0.84	A
USGS	08211520	2022-05-20 15:30	CDT	0.80	A
USGS	08211520	2022-05-20 15:45	CDT	0.80	A
USGS	08211520	2022-05-20 16:00	CDT	0.73	A
USGS	08211520	2022-05-20 16:15	CDT	0.88	A
USGS	08211520	2022-05-20 16:30	CDT	0.76	A
USGS	08211520	2022-05-20 16:45	CDT	0.84	A
USGS	08211520	2022-05-20 17:00	CDT	0.88	A
USGS	08211520	2022-05-20 17:15	CDT	0.80	A
USGS	08211520	2022-05-20 17:30	CDT	0.80	A
USGS	08211520	2022-05-20 17:45	CDT	0.84	A
USGS	08211520	2022-05-20 18:00	CDT	0.80	A
USGS	08211520	2022-05-20 18:15	CDT	0.80	A
USGS	08211520	2022-05-20 18:30	CDT	0.84	A
USGS	08211520	2022-05-20 18:45	CDT	0.76	A
USGS	08211520	2022-05-20 19:00	CDT	0.88	A
USGS	08211520	2022-05-20 19:15	CDT	0.84	A
USGS	08211520	2022-05-20 19:30	CDT	0.84	A
USGS	08211520	2022-05-20 19:45	CDT	0.88	A
USGS	08211520	2022-05-20 20:00	CDT	0.80	A
USGS	08211520	2022-05-20 20:15	CDT	0.84	A
USGS	08211520	2022-05-20 20:30	CDT	0.88	A
USGS	08211520	2022-05-20 20:45	CDT	0.88	A
USGS	08211520	2022-05-20 21:00	CDT	0.80	A
USGS	08211520	2022-05-20 21:15	CDT	0.84	A
USGS	08211520	2022-05-20 21:30	CDT	0.80	A
USGS	08211520	2022-05-20 21:45	CDT	0.80	A
USGS	08211520	2022-05-20 22:00	CDT	0.88	A
USGS	08211520	2022-05-20 22:15	CDT	0.84	A
USGS	08211520	2022-05-20 22:30	CDT	0.80	A
USGS	08211520	2022-05-20 22:45	CDT	0.88	A
USGS	08211520	2022-05-20 23:00	CDT	0.80	A
USGS	08211520	2022-05-20 23:15	CDT	0.92	A
USGS	08211520	2022-05-20 23:30	CDT	0.84	A
USGS	08211520	2022-05-20 23:45	CDT	0.80	A
USGS	08211520	2022-05-21 00:00	CDT	0.84	A
USGS	08211520	2022-05-21 00:15	CDT	0.88	A
USGS	08211520	2022-05-21 00:30	CDT	0.88	A
USGS	08211520	2022-05-21 00:45	CDT	0.88	A
USGS	08211520	2022-05-21 01:00	CDT	0.84	A
USGS	08211520	2022-05-21 01:15	CDT	0.92	A
USGS	08211520	2022-05-21 01:30	CDT	0.88	A
USGS	08211520	2022-05-21 01:45	CDT	0.84	A
USGS	08211520	2022-05-21 02:00	CDT	0.92	A
USGS	08211520	2022-05-21 02:15	CDT	0.92	A
USGS	08211520	2022-05-21 02:30	CDT	0.92	A
USGS	08211520	2022-05-21 02:45	CDT	0.88	A
USGS	08211520	2022-05-21 03:00	CDT	0.92	A
USGS	08211520	2022-05-21 03:15	CDT	0.84	A
USGS	08211520	2022-05-21 03:30	CDT	0.84	A
USGS	08211520	2022-05-21 03:45	CDT	0.84	A
USGS	08211520	2022-05-21 04:00	CDT	0.92	A
USGS	08211520	2022-05-21 04:15	CDT	0.84	A
USGS	08211520	2022-05-21 04:30	CDT	0.84	A
USGS	08211520	2022-05-21 04:45	CDT	0.88	A
USGS	08211520	2022-05-21 05:00	CDT	0.88	A
USGS	08211520	2022-05-21 05:15	CDT	0.80	A
USGS	08211520	2022-05-21 05:30	CDT	0.80	A
USGS	08211520	2022-05-21 05:45	CDT	0.76	A
USGS	08211520	2022-05-21 06:00	CDT	0.80	A
USGS	08211520	2022-05-21 06:15	CDT	0.80	A
USGS	08211520	2022-05-21 06:30	CDT	0.88	A
USGS	08211520	2022-05-21 06:45	CDT	0.84	A
USGS	08211520	2022-05-21 07:00	CDT	0.80	A
USGS	08211520	2022-05-21 07:15	CDT	0.88	A
USGS	08211520	2022-05-21 07:30	CDT	0.80	A
USGS	08211520	2022-05-21 07:45	CDT	0.84	A
USGS	08211520	2022-05-21 08:00	CDT	0.80	A
USGS	08211520	2022-05-21 08:15	CDT	0.84	A
USGS	08211520	2022-05-21 08:30	CDT	0.84	A
USGS	08211520	2022-05-21 08:45	CDT	0.84	A
USGS	08211520	2022-05-21 09:00	CDT	0.84	A
USGS	08211520	2022-05-21 09:15	CDT	0.80	A
USGS	08211520	2022-05-21 09:30	CDT	0.80	A
USGS	08211520	2022-05-21 09:45	CDT	0.84	A
USGS	08211520	2022-05-21 10:00	CDT	0.77	A
USGS	08211520	2022-05-21 10:15	CDT	0.77	A
USGS	08211520	2022-05-21 10:30	CDT	0.84	A
USGS	08211520	2022-05-21 10:45	CDT	0.77	A
USGS	08211520	2022-05-21 11:00	CDT	0.77	A
USGS	08211520	2022-05-21 11:15	CDT	0.88	A
USGS	08211520	2022-05-21 11:30	CDT	0.84	A
USGS	08211520	2022-05-21 11:45	CDT	0.80	A
USGS	08211520	2022-05-21 12:00	CDT	0.92	A
USGS	08211520	2022-05-21 12:15	CDT	0.84	A
USGS	08211520	2022-05-21 12:30	CDT	0.80	A
USGS	08211520	2022-05-21 12:45	CDT	0.88	A
USGS	08211520	2022-05-21 13:00	CDT	0.80	A
USGS	08211520	2022-05-21 13:15	CDT	0.92	A
USGS	08211520	2022-05-21 13:30	CDT	0.77	A
USGS	08211520	2022-05-21 13:45	CDT	0.88	A
USGS	08211520	2022-05-21 14:00	CDT	0.80	A
USGS	08211520	2022-05-21 14:15	CDT	0.92	A
USGS	08211520	2022-05-21 14:30	CDT	0.84	A
USGS	08211520	2022-05-21 14:45	CDT	0.84	A
USGS	08211520	2022-05-21 15:00	CDT	0.92	A
USGS	08211520	2022-05-21 15:15	CDT	0.84	A
USGS	08211520	2022-05-21 15:30	CDT	0.84	A
USGS	08211520	2022-05-21 15:45	CDT	0.84	A
USGS	08211520	2022-05-21 16:00	CDT	0.88	A
USGS	08211520	2022-05-21 16:15	CDT	0.80	A
USGS	08211520	2022-05-21 16:30	CDT	0.84	A
USGS	08211520	2022-05-21 16:45	CDT	0.88	A
USGS	08211520	2022-05-21 17:00	CDT	0.84	A
USGS	08211520	2022-05-21 17:15	CDT	0.84	A
USGS	08211520	2022-05-21 17:30	CDT	0.88	A
USGS	08211520	2022-05-21 17:45	CDT	0.84	A
USGS	08211520	2022-05-21 18:00	CDT	0.84	A
USGS	08211520	2022-05-21 18:15	CDT	0.88	A
USGS	08211520	2022-05-21 18:30	CDT	0.80	A
USGS	08211520	2022-05-21 18:45	CDT	0.92	A
USGS	08211520	2022-05-21 19:00	CDT	0.92	A
USGS	08211520	2022-05-21 19:15	CDT	0.77	A
USGS	08211520	2022-05-21 19:30	CDT	0.88	A
USGS	08211520	2022-05-21 19:45	CDT	0.84	A
USGS	08211520	2022-05-21 20:00	CDT	0.77	A
USGS	08211520	2022-05-21 20:15	CDT	0.80	A
USGS	08211520	2022-05-21 20:30	CDT	0.84	A
USGS	08211520	2022-05-21 20:45	CDT	0.84	A
USGS	08211520	2022-05-21 21:00	CDT	0.84	A
USGS	08211520	2022-05-21 21:15	CDT	0.84	A
USGS	08211520	2022-05-21 21:30	CDT	0.88	A
USGS	08211520	2022-05-21 21:45	CDT	0.92	A
USGS	08211520	2022-05-21 22:00	CDT	0.92	A
USGS	08211520	2022-05-21 22:15	CDT	0.88	A
USGS	08211520	2022-05-21 22:30	CDT	0.84	A
USGS	08211520	2022-05-21 22:45	CDT	0.92	A
USGS	08211520	2022-05-21 23:00	CDT	0.92	A
USGS	08211520	2022-05-21 23:15	CDT	0.84	A
USGS	08211520	2022-05-21 23:30	CDT	0.84	A
USGS	08211520	2022-05-21 23:45	CDT	0.84	A
USGS	08211520	2022-05-22 00:00	CDT	0.84	A
USGS	08211520	2022-05-22 00:15	CDT	0.92	A
USGS	08211520	2022-05-22 00:30	CDT	0.88	A
USGS	08211520	2022-05-22 00:45	CDT	0.92	A
USGS	08211520	2022-05-22 01:00	CDT	0.88	A
USGS	08211520	2022-05-22 01:15	CDT	0.88	A
USGS	08211520	2022-05-22 01:30	CDT	0.77	A
USGS	08211520	2022-05-22 01:45	CDT	0.80	A
USGS	08211520	2022-05-22 02:00	CDT	0.88	A
USGS	08211520	2022-05-22 02:15	CDT	0.88	A
USGS	08211520	2022-05-22 02:30	CDT	0.88	A
USGS	08211520	2022-05-22 02:45	CDT	0.84	A
USGS	08211520	2022-05-22 03:00	CDT	0.92	A
USGS	08211520	2022-05-22 03:15	CDT	0.88	A
USGS	08211520	2022-05-22 03:30	CDT	0.88	A
USGS	08211520	2022-05-22 03:45	CDT	0.88	A
USGS	08211520	2022-05-22 04:00	CDT	0.80	A
USGS	08211520	2022-05-22 04:15	CDT	0.84	A
USGS	08211520	2022-05-22 04:30	CDT	0.88	A
USGS	08211520	2022-05-22 04:45	CDT	0.80	A
USGS	08211520	2022-05-22 05:00	CDT	0.84	A
USGS	08211520	2022-05-22 05:15	CDT	0.88	A
USGS	08211520	2022-05-22 05:30	CDT	0.96	A
USGS	08211520	2022-05-22 05:45	CDT	0.92	A
USGS	08211520	2022-05-22 06:00	CDT	0.84	A
USGS	08211520	2022-05-22 06:15	CDT	0.92	A
USGS	08211520	2022-05-22 06:30	CDT	0.88	A
USGS	08211520	2022-05-22 06:45	CDT	0.80	A
USGS	08211520	2022-05-22 07:00	CDT	0.80	A
USGS	08211520	2022-05-22 07:15	CDT	0.84	A
USGS	08211520	2022-05-22 07:30	CDT	0.92	A
USGS	08211520	2022-05-22 07:45	CDT	0.84	A
USGS	08211520	2022-05-22 08:00	CDT	0.84	A
USGS	08211520	2022-05-22 08:15	CDT	0.92	A
USGS	08211520	2022-05-22 08:30	CDT	0.92	A
USGS	08211520	2022-05-22 08:45	CDT	0.92	A
USGS	08211520	2022-05-22 09:00	CDT	0.88	A
USGS	08211520	2022-05-22 09:15	CDT	0.96	A
USGS	08211520	2022-05-22 09:30	CDT	1.00	A
USGS	08211520	2022-05-22 09:45	CDT	0.96	A
USGS	08211520	2022-05-22 10:00	CDT	0.96	A
USGS	08211520	2022-05-22 10:15	CDT	0.96	A
USGS	08211520	2022-05-22 10:30	CDT	1.04	A
USGS	08211520	2022-05-22 10:45	CDT	1.08	A
USGS	08211520	2022-05-22 11:00	CDT	0.96	A
USGS	08211520	2022-05-22 11:15	CDT	1.04	A
USGS	08211520	2022-05-22 11:30	CDT	0.96	A
USGS	08211520	2022-05-22 11:45	CDT	1.04	A
USGS	08211520	2022-05-22 12:00	CDT	0.96	A
USGS	08211520	2022-05-22 12:15	CDT	1.00	A
USGS	08211520	2022-05-22 12:30	CDT	1.04	A
USGS	08211520	2022-05-22 12:45	CDT	0.96	A
USGS	08211520	2022-05-22 13:00	CDT	0.96	A
USGS	08211520	2022-05-22 13:15	CDT	1.13	A
USGS	08211520	2022-05-22 13:30	CDT	1.08	A
USGS	08211520	2022-05-22 13:45	CDT	1.04	A
USGS	08211520	2022-05-22 14:00	CDT	1.13	A
USGS	08211520	2022-05-22 14:15	CDT	1.04	A
USGS	08211520	2022-05-22 14:30	CDT	1.00	A
USGS	08211520	2022-05-22 14:45	CDT	1.04	A
USGS	08211520	2022-05-22 15:00	CDT	0.96	A
USGS	08211520	2022-05-22 15:15	CDT	1.00	A
USGS	08211520	2022-05-22 15:30	CDT	1.04	A
USGS	08211520	2022-05-22 15:45	CDT	1.04	A
USGS	08211520	2022-05-22 16:00	CDT	0.96	A
USGS	08211520	2022-05-22 16:15	CDT	1.08	A
USGS	08211520	2022-05-22 16:30	CDT	1.00	A
USGS	08211520	2022-05-22 16:45	CDT	1.04	A
USGS	08211520	2022-05-22 17:00	CDT	0.92	A
USGS	08211520	2022-05-22 17:15	CDT	1.04	A
USGS	08211520	2022-05-22 17:30	CDT	1.00	A
USGS	08211520	2022-05-22 17:45	CDT	1.00	A
USGS	08211520	2022-05-22 18:00	CDT	0.96	A
USGS	08211520	2022-05-22 18:15	CDT	1.00	A
USGS	08211520	2022-05-22 18:30	CDT	0.96	A
USGS	08211520	2022-05-22 18:45	CDT	1.00	A
USGS	08211520	2022-05-22 19:00	CDT	1.04	A
USGS	08211520	2022-05-22 19:15	CDT	1.04	A
USGS	08211520	2022-05-22 19:30	CDT	0.92	A
USGS	08211520	2022-05-22 19:45	CDT	1.04	A
USGS	08211520	2022-05-22 20:00	CDT	1.04	A
USGS	08211520	2022-05-22 20:15	CDT	1.08	A
USGS	08211520	2022-05-22 20:30	CDT	1.08	A
USGS	08211520	2022-05-22 20:45	CDT	1.08	A
USGS	08211520	2022-05-22 21:00	CDT	1.08	A
USGS	08211520	2022-05-22 21:15	CDT	1.08	A
USGS	08211520	2022-05-22 21:30	CDT	1.00	A
USGS	08211520	2022-05-22 21:45	CDT	1.08	A
USGS	08211520	2022-05-22 22:00	CDT	1.08	A
USGS	08211520	2022-05-22 22:15	CDT	1.17	A
USGS	08211520	2022-05-22 22:30	CDT	1.04	A
USGS	08211520	2022-05-22 22:45	CDT	1.04	A
USGS	08211520	2022-05-22 23:00	CDT	1.13	A
USGS	08211520	2022-05-22 23:15	CDT	1.13	A
USGS	08211520	2022-05-22 23:30	CDT	1.13	A
USGS	08211520	2022-05-22 23:45	CDT	1.13	A
USGS	08211520	2022-05-23 00:00	CDT	1.09	A
USGS	08211520	2022-05-23 00:15	CDT	1.04	A
USGS	08211520	2022-05-23 00:30	CDT	1.13	A
USGS	08211520	2022-05-23 00:45	CDT	1.04	A
USGS	08211520	2022-05-23 01:00	CDT	1.04	A
USGS	08211520	2022-05-23 01:15	CDT	1.09	A
USGS	08211520	2022-05-23 01:30	CDT	1.09	A
USGS	08211520	2022-05-23 01:45	CDT	1.09	A
USGS	08211520	2022-05-23 02:00	CDT	1.13	A
USGS	08211520	2022-05-23 02:15	CDT	1.04	A
USGS	08211520	2022-05-23 02:30	CDT	1.13	A
USGS	08211520	2022-05-23 02:45	CDT	0.96	A
USGS	08211520	2022-05-23 03:00	CDT	1.09	A
USGS	08211520	2022-05-23 03:15	CDT	1.04	A
USGS	08211520	2022-05-23 03:30	CDT	1.00	A
USGS	08211520	2022-05-23 03:45	CDT	1.09	A
USGS	08211520	2022-05-23 04:00	CDT	1.09	A
USGS	08211520	2022-05-23 04:15	CDT	1.09	A
USGS	08211520	2022-05-23 04:30	CDT	1.04	A
USGS	08211520	2022-05-23 04:45	CDT	1.00	A
USGS	08211520	2022-05-23 05:00	CDT	1.04	A
USGS	08211520	2022-05-23 05:15	CDT	1.09	A
USGS	08211520	2022-05-23 05:30	CDT	1.17	A
USGS	08211520	2022-05-23 05:45	CDT	1.17	A
USGS	08211520	2022-05-23 06:00	CDT	1.13	A
USGS	08211520	2022-05-23 06:15	CDT	1.17	A
USGS	08211520	2022-05-23 06:30	CDT	1.22	A
USGS	08211520	2022-05-23 06:45	CDT	1.31	A
USGS	08211520	2022-05-23 07:00	CDT	1.31	A
USGS	08211520	2022-05-23 07:15	CDT	1.22	A
USGS	08211520	2022-05-23 07:30	CDT	1.35	A
USGS	08211520	2022-05-23 07:45	CDT	1.40	A
USGS	08211520	2022-05-23 08:00	CDT	1.31	A
USGS	08211520	2022-05-23 08:15	CDT	1.31	A
USGS	08211520	2022-05-23 08:30	CDT	1.45	A
USGS	08211520	2022-05-23 08:45	CDT	1.45	A
USGS	08211520	2022-05-23 09:00	CDT	1.50	A
USGS	08211520	2022-05-23 09:15	CDT	1.50	A
USGS	08211520	2022-05-23 09:30	CDT	1.50	A
USGS	08211520	2022-05-23 09:45	CDT	1.55	A
USGS	08211520	2022-05-23 10:00	CDT	1.50	A
USGS	08211520	2022-05-23 10:15	CDT	1.60	A
USGS	08211520	2022-05-23 10:30	CDT	1.50	A
USGS	08211520	2022-05-23 10:45	CDT	1.50	A
USGS	08211520	2022-05-23 11:00	CDT	1.50	A
USGS	08211520	2022-05-23 11:15	CDT	1.50	A
USGS	08211520	2022-05-23 11:30	CDT	1.55	A
USGS	08211520	2022-05-23 11:45	CDT	1.50	A
USGS	08211520	2022-05-23 12:00	CDT	1.55	A
USGS	08211520	2022-05-23 12:15	CDT	1.55	A
USGS	08211520	2022-05-23 12:30	CDT	1.40	A
USGS	08211520	2022-05-23 12:45	CDT	1.50	A
USGS	08211520	2022-05-23 13:00	CDT	1.50	A
USGS	08211520	2022-05-23 13:15	CDT	1.55	A
USGS	08211520	2022-05-23 13:30	CDT	1.45	A
USGS	08211520	2022-05-23 13:45	CDT	1.50	A
USGS	08211520	2022-05-23 14:00	CDT	1.50	A
USGS	08211520	2022-05-23 14:15	CDT	1.45	A
USGS	08211520	2022-05-23 14:30	CDT	1.55	A
USGS	08211520	2022-05-23 14:45	CDT	1.55	A
USGS	08211520	2022-05-23 15:00	CDT	1.50	A
USGS	08211520	2022-05-23 15:15	CDT	1.50	A
USGS	08211520	2022-05-23 15:30	CDT	1.40	A
USGS	08211520	2022-05-23 15:45	CDT	1.36	A
USGS	08211520	2022-05-23 16:00	CDT	1.40	A
USGS	08211520	2022-05-23 16:15	CDT	1.45	A
USGS	08211520	2022-05-23 16:30	CDT	1.40	A
USGS	08211520	2022-05-23 16:45	CDT	1.36	A
USGS	08211520	2022-05-23 17:00	CDT	1.40	A
USGS	08211520	2022-05-23 17:15	CDT	1.36	A
USGS	08211520	2022-05-23 17:30	CDT	1.45	A
USGS	08211520	2022-05-23 17:45	CDT	1.45	A
USGS	08211520	2022-05-23 18:00	CDT	1.40	A
USGS	08211520	2022-05-23 18:15	CDT	1.40	A
USGS	08211520	2022-05-23 18:30	CDT	1.45	A
USGS	08211520	2022-05-23 18:45	CDT	1.40	A
USGS	08211520	2022-05-23 19:00	CDT	1.50	A
USGS	08211520	2022-05-23 19:15	CDT	1.65	A
USGS	08211520	2022-05-23 19:30	CDT	1.70	A
USGS	08211520	2022-05-23 19:45	CDT	1.65	A
USGS	08211520	2022-05-23 20:00	CDT	1.75	A
USGS	08211520	2022-05-23 20:15	CDT	1.65	A
USGS	08211520	2022-05-23 20:30	CDT	1.85	A
USGS	08211520	2022-05-23 20:45	CDT	1.80	A
USGS	08211520	2022-05-23 21:00	CDT	1.80	A
USGS	08211520	2022-05-23 21:15	CDT	1.85	A
USGS	08211520	2022-05-23 21:30	CDT	2.02	A
USGS	08211520	2022-05-23 21:45	CDT	2.02	A
USGS	08211520	2022-05-23 22:00	CDT	1.91	A
USGS	08211520	2022-05-23 22:15	CDT	1.96	A
USGS	08211520	2022-05-23 22:30	CDT	2.02	A
USGS	08211520	2022-05-23 22:45	CDT	1.96	A
USGS	08211520	2022-05-23 23:00	CDT	1.96	A
USGS	08211520	2022-05-23 23:15	CDT	2.02	A
USGS	08211520	2022-05-23 23:30	CDT	2.02	A
USGS	08211520	2022-05-23 23:45	CDT	2.02	A
USGS	08211520	2022-05-24 00:00	CDT	2.07	A
USGS	08211520	2022-05-24 00:15	CDT	2.07	A
USGS	08211520	2022-05-24 00:30	CDT	2.13	A
USGS	08211520	2022-05-24 00:45	CDT	2.13	A
USGS	08211520	2022-05-24 01:00	CDT	2.07	A
USGS	08211520	2022-05-24 01:15	CDT	2.19	A
USGS	08211520	2022-05-24 01:30	CDT	2.13	A
USGS	08211520	2022-05-24 01:45	CDT	2.13	A
USGS	08211520	2022-05-24 02:00	CDT	2.24	A
USGS	08211520	2022-05-24 02:15	CDT	2.24	A
USGS	08211520	2022-05-24 02:30	CDT	2.36	A
USGS	08211520	2022-05-24 02:45	CDT	2.30	A
USGS	08211520	2022-05-24 03:00	CDT	2.36	A
USGS	08211520	2022-05-24 03:15	CDT	2.24	A
USGS	08211520	2022-05-24 03:30	CDT	2.19	A
USGS	08211520	2022-05-24 03:45	CDT	2.24	A
USGS	08211520	2022-05-24 04:00	CDT	2.13	A
USGS	08211520	2022-05-24 04:15	CDT	2.24	A
USGS	08211520	2022-05-24 04:30	CDT	2.36	A
USGS	08211520	2022-05-24 04:45	CDT	2.36	A
USGS	08211520	2022-05-24 05:00	CDT	2.30	A
USGS	08211520	2022-05-24 05:15	CDT	2.30	A
USGS	08211520	2022-05-24 05:30	CDT	2.42	A
USGS	08211520	2022-05-24 05:45	CDT	2.36	A
USGS	08211520	2022-05-24 06:00	CDT	2.48	A
USGS	08211520	2022-05-24 06:15	CDT	2.42	A
USGS	08211520	2022-05-24 06:30	CDT	2.30	A
USGS	08211520	2022-05-24 06:45	CDT	2.24	A
USGS	08211520	2022-05-24 07:00	CDT	2.48	A
USGS	08211520	2022-05-24 07:15	CDT	2.36	A
USGS	08211520	2022-05-24 07:30	CDT	2.36	A
USGS	08211520	2022-05-24 07:45	CDT	2.42	A
USGS	08211520	2022-05-24 08:00	CDT	2.30	A
USGS	08211520	2022-05-24 08:15	CDT	2.36	A
USGS	08211520	2022-05-24 08:30	CDT	2.42	A
USGS	08211520	2022-05-24 08:45	CDT	2.42	A
USGS	08211520	2022-05-24 09:00	CDT	2.36	A
USGS	08211520	2022-05-24 09:15	CDT	2.30	A
USGS	08211520	2022-05-24 09:30	CDT	2.42	A
USGS	08211520	2022-05-24 09:45	CDT	2.30	A
USGS	08211520	2022-05-24 10:00	CDT	2.42	A
USGS	08211520	2022-05-24 10:15	CDT	2.24	A
USGS	08211520	2022-05-24 10:30	CDT	2.30	A
USGS	08211520	2022-05-24 10:45	CDT	2.24	A
USGS	08211520	2022-05-24 11:00	CDT	2.30	A
USGS	08211520	2022-05-24 11:15	CDT	2.36	A
USGS	08211520	2022-05-24 11:30	CDT	2.30	A
USGS	08211520	2022-05-24 11:45	CDT	2.30	A
USGS	08211520	2022-05-24 12:00	CDT	2.30	A
USGS	08211520	2022-05-24 12:15	CDT	2.24	A
USGS	08211520	2022-05-24 12:30	CDT	2.24	A
USGS	08211520	2022-05-24 12:45	CDT	2.19	A
USGS	08211520	2022-05-24 13:00	CDT	2.24	A
USGS	08211520	2022-05-24 13:15	CDT	2.24	A
USGS	08211520	2022-05-24 13:30	CDT	2.24	A
USGS	08211520	2022-05-24 13:45	CDT	2.19	A
